	0
107854	3.0
107855	3.0
107856	3.0
107857	3.0
107858	3.0
107859	3.0
107860	3.0
107861	3.0
107862	3.0
107863	2.33
107864	3.0
107865	3.0
107866	2.33
107867	3.0
107868	2.33
107869	3.0
107870	3.0
107871	3.0
107872	3.0
107873	3.0
107874	3.0
107875	3.0
107876	3.0
107877	3.0
107878	2.33
107879	3.0
107880	3.0
107881	3.0
107882	3.0
107883	3.0
107884	3.0
107885	3.0
107886	3.0
107887	2.33
107888	3.0
107889	3.0
107890	3.0
107891	3.0
107892	3.0
107893	3.0
107894	3.0
107895	3.0
107896	3.0
107897	3.0
107898	3.0
107899	3.0
107900	2.67
107901	3.0
107902	3.0
107903	3.0
107904	3.0
107905	3.0
107906	3.0
107907	3.0
107908	3.0
107909	3.0
107910	3.0
107911	3.0
107912	3.0
107913	3.0
107914	3.0
107915	3.0
107916	3.0
107917	3.0
107918	3.0
107919	3.0
107920	3.0
107921	3.0
107922	3.0
107923	3.0
107924	3.0
107925	3.0
107926	3.0
107927	3.0
107928	3.0
107929	3.0
107930	3.0
107931	3.0
107932	3.0
107933	2.33
107934	3.0
107935	3.0
107936	3.0
107937	2.33
107938	3.0
107939	3.0
107940	3.0
107941	3.0
107942	3.0
107943	3.0
107944	2.33
107945	2.33
107946	2.33
107947	3.0
107948	3.0
107949	3.0
107950	3.0
107951	3.0
107952	3.0
107953	3.0
107954	3.0
107955	3.0
107956	2.33
107957	2.0
107958	2.33
107959	2.33
107960	2.0
107961	2.33
107962	2.33
107963	2.33
107964	3.0
107965	3.0
107966	3.0
107967	3.0
107968	3.0
107969	3.0
107970	3.0
107971	3.0
107972	3.0
107973	3.0
107974	3.0
107975	2.33
107976	3.0
107977	3.0
107978	3.0
107979	2.33
107980	2.33
107981	3.0
107982	3.0
107983	3.0
107984	3.0
107985	3.0
107986	3.0
107987	3.0
107988	2.33
107989	2.33
107990	3.0
107991	3.0
107992	3.0
107993	2.67
107994	1.33
107995	3.0
107996	3.0
107997	3.0
107998	3.0
107999	2.67
108000	3.0
108001	3.0
108002	3.0
108003	3.0
108004	2.33
108005	3.0
108006	3.0
108007	2.67
108008	3.0
108009	3.0
108010	3.0
108011	3.0
108012	2.33
108013	3.0
108014	3.0
108015	2.33
108016	3.0
108017	3.0
108018	2.0
108019	3.0
108020	3.0
108021	3.0
108022	3.0
108023	3.0
108024	3.0
108025	2.33
108026	3.0
108027	2.33
108028	3.0
108029	2.33
108030	3.0
108031	3.0
108032	3.0
108033	3.0
108034	3.0
108035	2.33
108036	3.0
108037	3.0
108038	3.0
108039	3.0
108040	3.0
108041	3.0
108042	3.0
108043	3.0
108044	3.0
108045	2.33
108046	2.33
108047	3.0
108048	2.33
108049	2.33
108050	3.0
108051	3.0
108052	3.0
108053	3.0
108054	3.0
108055	3.0
108056	3.0
108057	3.0
108058	3.0
108059	2.0
108060	3.0
108061	3.0
108062	3.0
108063	3.0
108064	3.0
108065	2.33
108066	2.33
108067	3.0
108068	3.0
108069	3.0
108070	2.67
108071	3.0
108072	3.0
108073	3.0
108074	3.0
108075	3.0
108076	3.0
108077	3.0
108078	3.0
108079	3.0
108080	3.0
108081	2.33
108082	2.67
108083	3.0
108084	3.0
108085	3.0
108086	3.0
108087	3.0
108088	3.0
108089	3.0
108090	3.0
108091	3.0
108092	3.0
108093	3.0
108094	3.0
108095	3.0
108096	3.0
108097	3.0
108098	3.0
108099	3.0
108100	3.0
108101	3.0
108102	3.0
108103	3.0
108104	2.33
108105	3.0
108106	3.0
108107	3.0
108108	3.0
108109	3.0
108110	3.0
108111	3.0
108112	3.0
108113	3.0
108114	3.0
108115	3.0
108116	3.0
108117	3.0
108118	3.0
108119	3.0
108120	3.0
108121	3.0
108122	2.33
108123	3.0
108124	3.0
108125	3.0
108126	3.0
108127	2.33
108128	3.0
108129	3.0
108130	3.0
108131	3.0
108132	3.0
108133	3.0
108134	3.0
108135	2.33
108136	3.0
108137	3.0
108138	3.0
108139	3.0
108140	3.0
108141	3.0
108142	2.33
108143	2.33
108144	3.0
108145	3.0
108146	3.0
108147	3.0
108148	2.67
108149	2.33
108150	3.0
108151	3.0
108152	3.0
108153	3.0
108154	3.0
108155	3.0
108156	3.0
108157	2.33
108158	3.0
108159	3.0
108160	3.0
108161	3.0
108162	3.0
108163	3.0
108164	3.0
108165	2.33
108166	3.0
108167	3.0
108168	3.0
108169	3.0
108170	3.0
108171	3.0
108172	2.33
108173	3.0
108174	2.33
108175	3.0
108176	3.0
108177	3.0
108178	3.0
108179	2.33
108180	3.0
108181	3.0
108182	2.33
108183	3.0
108184	3.0
108185	3.0
108186	3.0
108187	3.0
108188	3.0
108189	3.0
108190	3.0
108191	3.0
108192	2.67
108193	3.0
108194	3.0
108195	3.0
108196	3.0
108197	2.33
108198	3.0
108199	3.0
108200	2.33
108201	2.33
108202	3.0
108203	3.0
108204	3.0
108205	3.0
108206	3.0
108207	3.0
108208	3.0
108209	3.0
108210	3.0
108211	3.0
108212	3.0
108213	3.0
108214	3.0
108215	2.67
108216	3.0
108217	3.0
108218	3.0
108219	2.33
108220	3.0
108221	3.0
108222	2.33
108223	2.33
108224	3.0
108225	3.0
108226	3.0
108227	3.0
108228	2.33
108229	3.0
108230	3.0
108231	2.33
108232	3.0
108233	3.0
108234	2.33
108235	2.33
108236	3.0
108237	3.0
108238	3.0
108239	3.0
108240	2.33
108241	2.33
108242	3.0
108243	3.0
108244	3.0
108245	3.0
108246	3.0
108247	2.33
108248	2.0
108249	3.0
108250	3.0
108251	3.0
108252	3.0
108253	2.33
108254	2.33
108255	3.0
108256	2.33
108257	3.0
108258	2.33
108259	2.33
108260	2.33
108261	3.0
108262	2.33
108263	3.0
108264	2.33
108265	2.67
108266	3.0
108267	3.0
108268	3.0
108269	3.0
108270	3.0
108271	3.0
108272	3.0
108273	3.0
108274	3.0
108275	3.0
108276	3.0
108277	3.0
108278	2.33
108279	3.0
108280	3.0
108281	3.0
108282	3.0
108283	3.0
108284	3.0
108285	2.33
108286	3.0
108287	3.0
108288	3.0
108289	3.0
108290	3.0
108291	3.0
108292	3.0
108293	3.0
108294	3.0
108295	2.33
108296	3.0
108297	2.33
108298	3.0
108299	3.0
108300	3.0
108301	3.0
108302	3.0
108303	2.33
108304	2.33
108305	3.0
108306	2.33
108307	3.0
108308	3.0
108309	2.33
108310	3.0
108311	3.0
108312	3.0
108313	3.0
108314	2.33
108315	3.0
108316	3.0
108317	3.0
108318	3.0
108319	3.0
108320	3.0
108321	3.0
108322	3.0
108323	2.33
108324	3.0
108325	3.0
108326	3.0
108327	3.0
108328	2.33
108329	2.33
108330	3.0
108331	3.0
108332	3.0
108333	2.33
108334	3.0
108335	3.0
108336	3.0
108337	2.33
108338	3.0
108339	3.0
108340	3.0
108341	3.0
108342	3.0
108343	3.0
108344	3.0
108345	3.0
108346	3.0
108347	2.33
108348	3.0
108349	3.0
108350	3.0
108351	2.33
108352	3.0
108353	3.0
108354	3.0
108355	3.0
108356	3.0
108357	3.0
108358	3.0
108359	3.0
108360	2.33
108361	3.0
108362	3.0
108363	3.0
108364	3.0
108365	3.0
108366	3.0
108367	3.0
108368	1.67
108369	2.33
108370	3.0
108371	3.0
108372	3.0
108373	2.33
108374	3.0
108375	3.0
108376	3.0
108377	3.0
108378	3.0
108379	3.0
108380	3.0
108381	2.33
108382	3.0
108383	2.33
108384	3.0
108385	3.0
108386	2.33
108387	3.0
108388	2.33
108389	3.0
108390	3.0
108391	3.0
108392	2.33
108393	3.0
108394	3.0
108395	2.33
108396	3.0
108397	3.0
108398	3.0
108399	3.0
108400	3.0
108401	3.0
108402	3.0
108403	3.0
108404	3.0
108405	3.0
108406	3.0
108407	2.33
108408	3.0
108409	3.0
108410	3.0
108411	3.0
108412	3.0
108413	2.33
108414	3.0
108415	2.33
108416	3.0
108417	2.33
108418	3.0
108419	2.33
108420	3.0
108421	2.33
108422	3.0
108423	3.0
108424	2.33
108425	3.0
108426	2.33
108427	3.0
108428	3.0
108429	2.33
108430	3.0
108431	3.0
108432	3.0
108433	3.0
108434	3.0
108435	3.0
108436	3.0
108437	3.0
108438	3.0
108439	3.0
108440	3.0
108441	2.33
108442	3.0
108443	3.0
108444	3.0
108445	3.0
108446	3.0
108447	3.0
108448	3.0
108449	3.0
108450	3.0
108451	3.0
108452	3.0
108453	3.0
108454	3.0
108455	3.0
108456	3.0
108457	3.0
108458	3.0
108459	3.0
108460	3.0
108461	3.0
108462	3.0
108463	3.0
108464	3.0
108465	3.0
108466	3.0
108467	3.0
108468	2.67
108469	3.0
108470	2.33
108471	3.0
108472	3.0
108473	3.0
108474	3.0
108475	3.0
108476	3.0
108477	3.0
108478	3.0
108479	3.0
108480	3.0
108481	3.0
108482	3.0
108483	2.33
108484	3.0
108485	3.0
108486	3.0
108487	3.0
108488	3.0
108489	2.33
108490	3.0
108491	3.0
108492	3.0
108493	3.0
108494	3.0
108495	2.67
108496	2.67
108497	3.0
108498	3.0
108499	3.0
108500	3.0
108501	3.0
108502	3.0
108503	2.33
108504	3.0
108505	2.33
108506	2.33
108507	3.0
108508	3.0
108509	2.33
108510	3.0
108511	3.0
108512	2.67
108513	3.0
108514	3.0
108515	2.33
108516	2.33
108517	3.0
108518	3.0
108519	3.0
108520	3.0
108521	3.0
108522	3.0
108523	2.33
108524	3.0
108525	3.0
108526	3.0
108527	3.0
108528	2.33
108529	3.0
108530	2.33
108531	2.33
108532	3.0
108533	3.0
108534	3.0
108535	3.0
108536	3.0
108537	3.0
108538	3.0
108539	3.0
108540	3.0
108541	3.0
108542	3.0
108543	3.0
108544	3.0
108545	2.33
108546	3.0
108547	3.0
108548	2.33
108549	3.0
108550	3.0
108551	3.0
108552	3.0
108553	3.0
108554	3.0
108555	3.0
108556	3.0
108557	3.0
108558	3.0
108559	2.33
108560	2.33
108561	3.0
108562	2.33
108563	2.33
108564	3.0
108565	3.0
108566	3.0
108567	3.0
108568	3.0
108569	3.0
108570	3.0
108571	3.0
108572	3.0
108573	3.0
108574	3.0
108575	2.33
108576	3.0
108577	3.0
108578	3.0
108579	3.0
108580	3.0
108581	3.0
108582	3.0
108583	3.0
108584	3.0
108585	3.0
108586	3.0
108587	3.0
108588	3.0
108589	3.0
108590	2.33
108591	3.0
108592	3.0
108593	2.33
108594	3.0
108595	2.33
108596	3.0
108597	3.0
108598	3.0
108599	3.0
108600	3.0
108601	2.67
108602	3.0
108603	3.0
108604	3.0
108605	3.0
108606	2.33
108607	3.0
108608	2.33
108609	3.0
108610	3.0
108611	3.0
108612	3.0
108613	2.33
108614	3.0
108615	3.0
108616	3.0
108617	2.67
108618	3.0
108619	3.0
108620	3.0
108621	3.0
108622	3.0
108623	3.0
108624	3.0
108625	3.0
108626	3.0
108627	3.0
108628	3.0
108629	3.0
108630	3.0
108631	2.33
108632	3.0
108633	3.0
108634	3.0
108635	3.0
108636	3.0
108637	3.0
108638	3.0
108639	3.0
108640	3.0
108641	3.0
108642	3.0
108643	2.33
108644	3.0
108645	3.0
108646	2.0
108647	3.0
108648	3.0
108649	2.33
108650	3.0
108651	3.0
108652	3.0
108653	3.0
108654	3.0
108655	3.0
108656	3.0
108657	3.0
108658	3.0
108659	3.0
108660	3.0
108661	3.0
108662	3.0
108663	3.0
108664	3.0
108665	3.0
108666	3.0
108667	3.0
108668	3.0
108669	2.33
108670	3.0
108671	3.0
108672	3.0
108673	2.33
108674	2.67
108675	3.0
108676	3.0
108677	2.33
108678	3.0
108679	3.0
108680	3.0
108681	3.0
108682	3.0
108683	3.0
108684	3.0
108685	3.0
108686	3.0
108687	3.0
108688	3.0
108689	3.0
108690	1.67
108691	3.0
108692	3.0
108693	3.0
108694	3.0
108695	3.0
108696	3.0
108697	3.0
108698	2.33
108699	2.33
108700	3.0
108701	3.0
108702	2.33
108703	3.0
108704	3.0
108705	3.0
108706	3.0
108707	3.0
108708	3.0
108709	3.0
108710	3.0
108711	3.0
108712	2.33
108713	3.0
108714	2.33
108715	3.0
108716	3.0
108717	3.0
108718	3.0
108719	3.0
108720	3.0
108721	3.0
108722	3.0
108723	3.0
108724	3.0
108725	3.0
108726	3.0
108727	3.0
108728	3.0
108729	3.0
108730	3.0
108731	2.33
108732	2.33
108733	3.0
108734	3.0
108735	3.0
108736	3.0
108737	3.0
108738	3.0
108739	3.0
108740	3.0
108741	2.33
108742	3.0
108743	3.0
108744	3.0
108745	2.33
108746	3.0
108747	3.0
108748	2.33
108749	3.0
108750	3.0
108751	3.0
108752	3.0
108753	3.0
108754	3.0
108755	3.0
108756	3.0
108757	3.0
108758	3.0
108759	3.0
108760	2.33
108761	3.0
108762	3.0
108763	3.0
108764	3.0
108765	3.0
108766	3.0
108767	3.0
108768	2.33
108769	3.0
108770	3.0
108771	3.0
108772	2.33
108773	3.0
108774	3.0
108775	3.0
108776	2.0
108777	3.0
108778	3.0
108779	3.0
108780	3.0
108781	3.0
108782	3.0
108783	3.0
108784	3.0
108785	3.0
108786	3.0
108787	3.0
108788	2.33
108789	3.0
108790	3.0
108791	3.0
108792	2.33
108793	2.33
108794	3.0
108795	2.67
108796	3.0
108797	3.0
108798	3.0
108799	3.0
108800	2.33
108801	3.0
108802	3.0
108803	2.33
108804	2.33
108805	3.0
108806	3.0
108807	3.0
108808	3.0
108809	2.33
108810	3.0
108811	3.0
108812	2.33
108813	3.0
108814	3.0
108815	3.0
108816	3.0
108817	3.0
108818	2.33
108819	3.0
108820	3.0
108821	2.33
108822	3.0
108823	2.33
108824	3.0
108825	3.0
108826	3.0
108827	3.0
108828	2.33
108829	2.33
108830	3.0
108831	2.33
108832	3.0
108833	3.0
108834	3.0
108835	3.0
108836	2.0
108837	2.67
108838	3.0
108839	2.33
108840	3.0
108841	3.0
108842	3.0
108843	3.0
108844	3.0
108845	3.0
108846	2.33
108847	3.0
108848	3.0
108849	3.0
108850	2.33
108851	3.0
108852	3.0
108853	3.0
108854	3.0
108855	3.0
108856	2.33
108857	2.33
108858	3.0
108859	3.0
108860	3.0
108861	3.0
108862	3.0
108863	3.0
108864	3.0
108865	3.0
108866	3.0
108867	3.0
108868	2.33
108869	3.0
108870	2.33
108871	3.0
108872	3.0
108873	3.0
108874	2.33
108875	3.0
108876	3.0
108877	3.0
108878	2.33
108879	3.0
108880	3.0
108881	3.0
108882	2.33
108883	3.0
108884	3.0
108885	2.33
108886	3.0
108887	3.0
108888	2.33
108889	3.0
108890	3.0
108891	3.0
108892	3.0
108893	3.0
108894	3.0
108895	3.0
108896	3.0
108897	3.0
108898	3.0
108899	2.33
108900	3.0
108901	3.0
108902	2.33
108903	3.0
108904	3.0
108905	3.0
108906	3.0
108907	3.0
108908	3.0
108909	3.0
108910	3.0
108911	2.33
108912	3.0
108913	3.0
108914	3.0
108915	3.0
108916	2.33
108917	3.0
108918	3.0
108919	3.0
108920	3.0
108921	3.0
108922	2.33
108923	3.0
108924	3.0
108925	3.0
108926	3.0
108927	3.0
108928	3.0
108929	3.0
108930	3.0
108931	2.33
108932	3.0
108933	3.0
108934	3.0
108935	3.0
108936	3.0
108937	3.0
108938	3.0
108939	3.0
108940	3.0
108941	3.0
108942	3.0
108943	2.33
108944	2.33
108945	3.0
108946	3.0
108947	2.33
108948	2.33
108949	3.0
108950	3.0
108951	3.0
108952	3.0
108953	3.0
108954	3.0
108955	3.0
108956	3.0
108957	3.0
108958	3.0
108959	3.0
108960	3.0
108961	3.0
108962	3.0
108963	3.0
108964	3.0
108965	3.0
108966	3.0
108967	2.33
108968	1.67
108969	2.33
108970	2.0
108971	2.33
108972	3.0
108973	2.33
108974	3.0
108975	3.0
108976	3.0
108977	3.0
108978	3.0
108979	3.0
108980	3.0
108981	3.0
108982	3.0
108983	3.0
108984	3.0
108985	3.0
108986	2.33
108987	3.0
108988	2.33
108989	3.0
108990	2.33
108991	3.0
108992	3.0
108993	3.0
108994	3.0
108995	3.0
108996	3.0
108997	3.0
108998	3.0
108999	3.0
109000	3.0
109001	2.33
109002	2.33
109003	3.0
109004	3.0
109005	3.0
109006	3.0
109007	3.0
109008	3.0
109009	3.0
109010	3.0
109011	2.33
109012	2.33
109013	3.0
109014	3.0
109015	3.0
109016	3.0
109017	2.33
109018	2.33
109019	2.33
109020	3.0
109021	3.0
109022	3.0
109023	3.0
109024	3.0
109025	3.0
109026	3.0
109027	2.33
109028	2.33
109029	3.0
109030	3.0
109031	3.0
109032	3.0
109033	3.0
109034	2.33
109035	2.33
109036	3.0
109037	3.0
109038	3.0
109039	3.0
109040	3.0
109041	3.0
109042	3.0
109043	3.0
109044	3.0
109045	3.0
109046	3.0
109047	3.0
109048	3.0
109049	3.0
109050	3.0
109051	2.33
109052	2.33
109053	3.0
109054	3.0
109055	3.0
109056	2.33
109057	3.0
109058	3.0
109059	3.0
109060	3.0
109061	3.0
109062	3.0
109063	3.0
109064	3.0
109065	3.0
109066	3.0
109067	2.33
109068	3.0
109069	3.0
109070	3.0
109071	3.0
109072	3.0
109073	3.0
109074	3.0
109075	3.0
109076	3.0
109077	3.0
109078	3.0
109079	3.0
109080	3.0
109081	3.0
109082	3.0
109083	3.0
109084	3.0
109085	3.0
109086	2.33
109087	2.33
109088	3.0
109089	3.0
109090	3.0
109091	2.33
109092	2.33
109093	2.33
109094	2.33
109095	3.0
109096	3.0
109097	2.33
109098	3.0
109099	3.0
109100	3.0
109101	3.0
109102	3.0
109103	3.0
109104	3.0
109105	3.0
109106	3.0
109107	3.0
109108	3.0
109109	3.0
109110	3.0
109111	3.0
109112	3.0
109113	2.33
109114	2.33
109115	3.0
109116	3.0
109117	3.0
109118	2.33
109119	2.33
109120	2.33
109121	3.0
109122	3.0
109123	3.0
109124	3.0
109125	3.0
109126	3.0
109127	3.0
109128	3.0
109129	3.0
109130	3.0
109131	2.33
109132	3.0
109133	3.0
109134	3.0
109135	3.0
109136	3.0
109137	3.0
109138	3.0
109139	2.33
109140	3.0
109141	3.0
109142	3.0
109143	3.0
109144	3.0
109145	2.33
109146	3.0
109147	3.0
109148	3.0
109149	3.0
109150	3.0
109151	2.33
109152	3.0
109153	3.0
109154	3.0
109155	3.0
109156	3.0
109157	3.0
109158	2.33
109159	2.33
109160	1.67
109161	2.33
109162	3.0
109163	3.0
109164	3.0
109165	3.0
109166	3.0
109167	3.0
109168	3.0
109169	2.33
109170	3.0
109171	2.33
109172	3.0
109173	3.0
109174	3.0
109175	3.0
109176	3.0
109177	3.0
109178	3.0
109179	3.0
109180	2.33
109181	3.0
109182	3.0
109183	3.0
109184	2.33
109185	2.33
109186	2.33
109187	3.0
109188	2.33
109189	3.0
109190	3.0
109191	3.0
109192	3.0
109193	3.0
109194	3.0
109195	3.0
109196	3.0
109197	2.33
109198	3.0
109199	3.0
109200	3.0
109201	2.33
109202	2.33
109203	3.0
109204	2.67
109205	2.33
109206	3.0
109207	2.33
109208	3.0
109209	3.0
109210	3.0
109211	3.0
109212	3.0
109213	3.0
109214	3.0
109215	3.0
109216	3.0
109217	2.67
109218	3.0
109219	2.33
109220	3.0
109221	3.0
109222	3.0
109223	2.33
109224	2.33
109225	2.33
109226	2.33
109227	3.0
109228	3.0
109229	3.0
109230	2.33
109231	2.33
109232	3.0
109233	3.0
109234	3.0
109235	3.0
109236	3.0
109237	3.0
109238	3.0
109239	2.33
109240	3.0
109241	3.0
109242	2.33
109243	3.0
109244	3.0
109245	3.0
109246	2.33
109247	2.33
109248	2.33
109249	3.0
109250	3.0
109251	3.0
109252	3.0
109253	3.0
109254	3.0
109255	3.0
109256	2.0
109257	3.0
109258	3.0
109259	2.33
109260	3.0
109261	3.0
109262	2.33
109263	2.33
109264	3.0
109265	3.0
109266	3.0
109267	3.0
109268	3.0
109269	3.0
109270	3.0
109271	3.0
109272	2.33
109273	3.0
109274	3.0
109275	3.0
109276	3.0
109277	3.0
109278	2.33
109279	3.0
109280	3.0
109281	3.0
109282	3.0
109283	3.0
109284	3.0
109285	2.33
109286	2.33
109287	3.0
109288	2.67
109289	3.0
109290	3.0
109291	3.0
109292	3.0
109293	3.0
109294	3.0
109295	3.0
109296	2.67
109297	3.0
109298	3.0
109299	2.33
109300	3.0
109301	3.0
109302	3.0
109303	3.0
109304	3.0
109305	3.0
109306	3.0
109307	3.0
109308	3.0
109309	2.33
109310	2.33
109311	3.0
109312	3.0
109313	3.0
109314	3.0
109315	3.0
109316	2.33
109317	3.0
109318	2.33
109319	3.0
109320	3.0
109321	3.0
109322	3.0
109323	3.0
109324	3.0
109325	2.33
109326	3.0
109327	2.33
109328	3.0
109329	3.0
109330	3.0
109331	3.0
109332	3.0
109333	3.0
109334	3.0
109335	2.33
109336	2.33
109337	3.0
109338	3.0
109339	3.0
109340	2.33
109341	2.33
109342	3.0
109343	3.0
109344	3.0
109345	2.33
109346	3.0
109347	3.0
109348	3.0
109349	3.0
109350	3.0
109351	3.0
109352	3.0
109353	3.0
109354	3.0
109355	3.0
109356	3.0
109357	3.0
109358	2.33
109359	3.0
109360	3.0
109361	3.0
109362	3.0
109363	3.0
109364	3.0
109365	3.0
109366	2.33
109367	3.0
109368	3.0
109369	2.33
109370	2.33
109371	3.0
109372	3.0
109373	3.0
109374	3.0
109375	3.0
109376	3.0
109377	3.0
109378	3.0
109379	3.0
109380	2.33
109381	3.0
109382	3.0
109383	3.0
109384	3.0
109385	3.0
109386	3.0
109387	3.0
109388	3.0
109389	3.0
109390	3.0
109391	3.0
109392	3.0
109393	3.0
109394	3.0
109395	3.0
109396	3.0
109397	3.0
109398	2.33
109399	2.33
109400	3.0
109401	3.0
109402	3.0
109403	3.0
109404	3.0
109405	3.0
109406	3.0
109407	3.0
109408	2.33
109409	3.0
109410	3.0
109411	3.0
109412	3.0
109413	2.33
109414	3.0
109415	3.0
109416	2.33
109417	3.0
109418	3.0
109419	3.0
109420	3.0
109421	3.0
109422	3.0
109423	3.0
109424	3.0
109425	2.33
109426	3.0
109427	3.0
109428	3.0
109429	3.0
109430	3.0
109431	3.0
109432	3.0
109433	3.0
109434	3.0
109435	3.0
109436	3.0
109437	3.0
109438	3.0
109439	2.67
109440	3.0
109441	2.33
109442	3.0
109443	2.33
109444	3.0
109445	3.0
109446	3.0
109447	3.0
109448	3.0
109449	3.0
109450	2.33
109451	2.33
109452	3.0
109453	3.0
109454	3.0
109455	3.0
109456	3.0
109457	3.0
109458	3.0
109459	3.0
109460	3.0
109461	3.0
109462	3.0
109463	3.0
109464	3.0
109465	3.0
109466	2.33
109467	3.0
109468	3.0
109469	2.33
109470	3.0
109471	2.33
109472	3.0
109473	3.0
109474	2.33
109475	3.0
109476	3.0
109477	3.0
109478	3.0
109479	2.33
109480	3.0
109481	3.0
109482	3.0
109483	3.0
109484	3.0
109485	3.0
109486	3.0
109487	3.0
109488	3.0
109489	3.0
109490	3.0
109491	3.0
109492	3.0
109493	3.0
109494	3.0
109495	3.0
109496	3.0
109497	2.33
109498	3.0
109499	3.0
109500	3.0
109501	2.33
109502	3.0
109503	2.33
109504	2.33
109505	3.0
109506	2.33
109507	3.0
109508	3.0
109509	2.33
109510	3.0
109511	3.0
109512	3.0
109513	2.33
109514	2.33
109515	3.0
109516	3.0
109517	2.33
109518	3.0
109519	3.0
109520	3.0
109521	3.0
109522	3.0
109523	3.0
109524	3.0
109525	3.0
109526	3.0
109527	3.0
109528	3.0
109529	3.0
109530	3.0
109531	3.0
109532	3.0
109533	3.0
109534	2.33
109535	3.0
109536	2.33
109537	3.0
109538	3.0
109539	3.0
109540	3.0
109541	3.0
109542	3.0
109543	3.0
109544	3.0
109545	3.0
109546	3.0
109547	3.0
109548	3.0
109549	2.33
109550	3.0
109551	3.0
109552	3.0
109553	3.0
109554	2.33
109555	2.33
109556	3.0
109557	3.0
109558	3.0
109559	3.0
109560	2.33
109561	3.0
109562	3.0
109563	3.0
109564	3.0
109565	3.0
109566	3.0
109567	3.0
109568	3.0
109569	3.0
109570	3.0
109571	3.0
109572	3.0
109573	3.0
109574	2.33
109575	2.67
109576	3.0
109577	3.0
109578	3.0
109579	2.33
109580	2.33
109581	3.0
109582	3.0
109583	2.67
109584	3.0
109585	3.0
109586	3.0
109587	3.0
109588	3.0
109589	2.33
109590	3.0
109591	2.33
109592	3.0
109593	3.0
109594	3.0
109595	3.0
109596	3.0
109597	2.33
109598	3.0
109599	2.67
109600	3.0
109601	3.0
109602	3.0
109603	3.0
109604	3.0
109605	2.33
109606	3.0
109607	2.33
109608	3.0
109609	3.0
109610	2.67
109611	3.0
109612	3.0
109613	3.0
109614	3.0
109615	2.33
109616	3.0
109617	2.33
109618	3.0
109619	2.33
109620	3.0
109621	2.33
109622	3.0
109623	3.0
109624	3.0
109625	3.0
109626	3.0
109627	3.0
109628	2.33
109629	3.0
109630	3.0
109631	2.33
109632	2.33
109633	2.33
109634	3.0
109635	3.0
109636	2.33
109637	3.0
109638	3.0
109639	2.0
109640	3.0
109641	3.0
109642	3.0
109643	3.0
109644	3.0
109645	3.0
109646	3.0
109647	2.33
109648	3.0
109649	3.0
109650	3.0
109651	3.0
109652	3.0
109653	3.0
109654	3.0
109655	3.0
109656	3.0
109657	3.0
109658	3.0
109659	2.33
109660	3.0
109661	3.0
109662	3.0
109663	3.0
109664	3.0
109665	3.0
109666	3.0
109667	3.0
109668	3.0
109669	2.33
109670	3.0
109671	3.0
109672	3.0
109673	2.33
109674	2.67
109675	2.67
109676	3.0
109677	3.0
109678	2.33
109679	2.33
109680	2.33
109681	2.67
109682	3.0
109683	3.0
109684	3.0
109685	3.0
109686	3.0
109687	3.0
109688	2.67
109689	2.67
109690	3.0
109691	3.0
109692	3.0
109693	3.0
109694	3.0
109695	3.0
109696	2.33
109697	3.0
109698	3.0
109699	3.0
109700	3.0
109701	3.0
109702	3.0
109703	3.0
109704	3.0
109705	3.0
109706	3.0
109707	3.0
109708	3.0
109709	3.0
109710	3.0
109711	3.0
109712	2.33
109713	3.0
109714	3.0
109715	3.0
109716	3.0
109717	2.33
109718	3.0
109719	3.0
109720	3.0
109721	3.0
109722	3.0
109723	3.0
109724	3.0
109725	3.0
109726	3.0
109727	3.0
109728	3.0
109729	3.0
109730	3.0
109731	3.0
109732	3.0
109733	3.0
109734	3.0
109735	3.0
109736	3.0
109737	2.33
109738	3.0
109739	3.0
109740	3.0
109741	3.0
109742	3.0
109743	3.0
109744	3.0
109745	3.0
109746	3.0
109747	3.0
109748	3.0
109749	3.0
109750	3.0
109751	3.0
109752	3.0
109753	3.0
109754	2.33
109755	3.0
109756	3.0
109757	3.0
109758	2.33
109759	2.33
109760	2.33
109761	2.33
109762	3.0
109763	3.0
109764	2.33
109765	3.0
109766	2.33
109767	3.0
109768	2.33
109769	3.0
109770	2.33
109771	3.0
109772	2.33
109773	3.0
109774	2.33
109775	3.0
109776	3.0
109777	3.0
109778	3.0
109779	2.33
109780	2.33
109781	3.0
109782	3.0
109783	3.0
109784	3.0
109785	3.0
109786	2.33
109787	3.0
109788	3.0
109789	3.0
109790	3.0
109791	3.0
109792	3.0
109793	3.0
109794	3.0
109795	3.0
109796	3.0
109797	2.33
109798	2.33
109799	3.0
109800	3.0
109801	3.0
109802	3.0
109803	3.0
109804	3.0
109805	3.0
109806	3.0
109807	3.0
109808	3.0
109809	3.0
109810	3.0
109811	3.0
109812	2.33
109813	3.0
109814	3.0
109815	2.0
109816	3.0
109817	2.0
109818	2.33
109819	3.0
109820	3.0
109821	3.0
109822	3.0
109823	3.0
109824	3.0
109825	3.0
109826	2.0
109827	3.0
109828	3.0
109829	3.0
109830	3.0
109831	3.0
109832	3.0
109833	2.67
109834	2.33
109835	3.0
109836	3.0
109837	3.0
109838	3.0
109839	3.0
109840	3.0
109841	3.0
109842	3.0
109843	3.0
109844	3.0
109845	3.0
109846	3.0
109847	3.0
109848	3.0
109849	3.0
109850	3.0
109851	3.0
109852	3.0
